text,created_at,id_str
The Fake News gets crazier and more dishonest every single day. Amazing to watch as certain people covering me and the tremendous success of this administration have truly gone MAD! Their Fake reporting creates anger and disunity. Take two weeks off and come back rested. Chill!,01-14-2019 13:44:59,1084808599124221954
“Gas prices drop across the United States because President Trump has deregulated Energy and we are now  producing a great deal more oil than ever before.” @foxandfriends  But this is bad news for Russia why would President Trump do such a thing? Thought he worked for Kremlin?,01-14-2019 12:14:25,1084785809000185862
Wish I could share with everyone the beauty and majesty of being in the White House and looking outside at the snow filled lawns and Rose Garden. Really is something - SPECIAL COUNTRY SPECIAL PLACE!,01-13-2019 22:01:21,1084571124556619776
I’m in the White House waiting. The Democrats are everywhere but Washington as people await their pay. They are having fun and not even talking!,01-13-2019 15:05:37,1084466503574016006
...Funny thing about James Comey. Everybody wanted him fired Republican and Democrat alike. After the rigged &amp; botched Crooked Hillary investigation where she was interviewed on July 4th Weekend not recorded or sworn in and where she said she didn’t know anything (a lie)....,01-12-2019 12:18:35,1084062079907229697
...The Steel Barrier or Wall should have been built by previous administrations long ago. They never got it done - I will. Without it our Country cannot be safe. Criminals Gangs Human Traffickers Drugs &amp; so much other big trouble can easily pour in. It can be stopped cold!,01-11-2019 16:16:14,1083759500618805254
The Mainstream Media has NEVER been more dishonest than it is now. NBC and MSNBC are going Crazy. They report stories purposely the exact opposite of the facts. They are truly the Opposition Party working with the Dems. May even be worse than Fake News CNN if that is possible!,01-10-2019 03:43:13,1083207607412760576
Billions of dollars are sent to the State of California for Forest fires that with proper Forest Management would never happen. Unless they get their act together which is unlikely I have ordered FEMA to send no more money. It is a disgraceful situation in lives &amp; money!,01-09-2019 15:25:43,1083022011574747137
Billions of dollars are sent to the State of California for Forrest fires that with proper Forrest Management would never happen. Unless they get their act together which is unlikely I have ordered FEMA to send no more money. It is a disgraceful situation in lives &amp; money!,01-09-2019 14:36:05,1083009519503003648
With all of the success that our Country is having including the just released jobs numbers which are off the charts the Fake News &amp; totally dishonest Media concerning me and my presidency has never been worse. Many have become crazed lunatics who have given up on the TRUTH!...,01-07-2019 12:56:19,1082259636227620865
Our GREAT MILITARY has delivered justice for the heroes lost and wounded in the cowardly attack on the USS Cole. We have just killed the leader of that attack Jamal al-Badawi. Our work against al Qaeda continues. We will never stop in our fight against Radical Islamic Terrorism!,01-06-2019 15:27:49,1081935373914259458
“Jobs up big plus 312000. Record number working. Manufacturing best in 20 years (Previous administration said this could not happen). Hispanic unemployment lowest ever. Dow plus 747 (for day).” @DRUDGE_REPORT,01-06-2019 01:00:30,1081717108176752640
“Former @NYTimes editor Jill Abramson rips paper's ‘unmistakably anti-Trump’ bias.”Ms. Abramson is 100% correct. Horrible and totally dishonest reporting on almost everything they write. Hence the term Fake News Enemy of the People and Opposition Party!,01-05-2019 17:27:18,1081603056846991361
The Democrats could solve the Shutdown problem in a very short period of time. All they have to do is approve REAL Border Security (including a Wall) something which everyone other than drug dealers human traffickers and criminals want very badly! This would be so easy to do!,01-05-2019 12:57:17,1081535102461579264
The story in the New York Times regarding Jim Webb being considered as the next Secretary of Defense is FAKE NEWS. I’m sure he is a fine man but I don’t know Jim and never met him. Patrick Shanahan who is Acting Secretary of Defense is doing a great job!,01-04-2019 21:45:27,1081305634115674112
The RNC has a great Chairwoman in Ronna McDaniel and the @GOP has never been stronger. We achieved historic wins with her help last year! #MAGA🇺🇸,01-03-2019 17:40:49,1080881680779542533
HAPPY NEW YEAR TO EVERYONE INCLUDING THE HATERS AND THE FAKE NEWS MEDIA! 2019 WILL BE A FANTASTIC YEAR FOR THOSE NOT SUFFERING FROM TRUMP DERANGEMENT SYNDROME. JUST CALM DOWN AND ENJOY THE RIDE GREAT THINGS ARE HAPPENING FOR OUR COUNTRY!,01-01-2019 13:08:29,1080088373451206656
...Remember this. Throughout the ages some things NEVER get better and NEVER change. You have Walls and you have Wheels. It was ALWAYS that way and it will ALWAYS be that way! Please explain to the Democrats that there can NEVER be a replacement for a good old fashioned WALL!,01-01-2019 01:05:39,1079906462753869825
The Democrats will probably submit a Bill being cute as always which gives everything away but gives NOTHING to Border Security namely the Wall. You see without the Wall there can be no Border Security - the Tech “stuff” is just by comparison meaningless bells &amp; whistles...,01-01-2019 00:51:43,1079902957938925568
I am the only person in America who could say that “I’m bringing our great troops back home with victory” and get BAD press. It is Fake News and Pundits who have FAILED for years that are doing the complaining. If I stayed in Endless Wars forever they would still be unhappy!,12-31-2018 14:38:52,1079748730058870789
.....Except the results are FAR BETTER than I ever said they were going to be! I campaigned against the NEVER ENDING WARS remember!,12-31-2018 13:19:13,1079728684427341825
An all concrete Wall was NEVER ABANDONED as has been reported by the media. Some areas will be all concrete but the experts at Border Patrol prefer a Wall that is see through (thereby making it possible to see what is happening on both sides). Makes sense to me!,12-31-2018 12:51:22,1079721675346923520
2018 is being called “THE YEAR OF THE WORKER” by Steve Moore co-author of “Trumponomics.” It was indeed a great year for the American Worker with the “best job market in 50 years and the lowest unemployment rate ever for blacks and Hispanics and all workers. Big wage gains.”,12-29-2018 21:06:08,1079121410935660544
This isn’t about the Wall everybody knows that a Wall will work perfectly (In Israel the Wall works 99.9%). This is only about the Dems not letting Donald Trump &amp; the Republicans have a win. They may have the 10 Senate votes but we have the issue Border Security. 2020!,12-27-2018 22:10:07,1078412737603096576
I hope everyone even the Fake News Media is having a great Christmas! Our Country is doing very well. We are securing our Borders making great new Trade Deals and bringing our Troops Back Home. We are finally putting America First. MERRY CHRISTMAS!  #MAGA,12-25-2018 23:18:44,1077705232665272321
I never “lashed out” at the Acting Attorney General of the U.S. a man for whom I have great respect. This is a made up story one of many by the Fake News Media!,12-24-2018 16:55:32,1077246407554281472
To those few Senators who think I don’t like or appreciate being allied with other countries they are wrong I DO. What I don’t like however is when many of these same countries take advantage of their friendship with the United States both in Military Protection and Trade...,12-24-2018 14:41:02,1077212559604924416
Virtually every Democrat we are dealing with today strongly supported a Border Wall or Fence. It was only when I made it an important part of my campaign because people and drugs were pouring into our Country unchecked that they turned against it. Desperately needed!,12-24-2018 14:31:50,1077210242574942208
President @RT_Erdogan of Turkey has very strongly informed me that he will eradicate whatever is left of ISIS in Syria....and he is a man who can do it plus Turkey is right “next door.” Our troops are coming home!,12-24-2018 04:54:00,1077064829825966081
The most important way to stop gangs drugs human trafficking and massive crime is at our Southern Border. We need Border Security and as EVERYONE knows you can’t have Border Security without a Wall. The Drones &amp; Technology are just bells and whistles. Safety for America!,12-24-2018 04:05:26,1077052604499353600
“It should not be the job of America to replace regimes around the world. This is what President Trump recognized in Iraq that it was the biggest foreign policy disaster of the last several decades and he’s right...The generals still don’t get the mistake.”  @RandPaul,12-24-2018 03:32:49,1077044397504692227
Thanks @RandPaul  “I am very proud of the President. This is exactly what he promised and I think the people agree with him. We’ve been at war too long and in too many places...spent several trillion dollars on these wars everywhere. He’s different...that’s why he got elected.”,12-23-2018 21:18:49,1076950276958027779
We signed two pieces of major legislation this week Criminal Justice Reform and the Farm Bill. These are two Big Deals but all the Fake News Media wants to talk about is “the mistake” of bringing our young people back home from the Never Ending Wars. It all began 19 years ago!,12-23-2018 19:45:22,1076926760829243392
When President Obama ingloriously fired Jim Mattis I gave him a second chance. Some thought I shouldn’t I thought I should. Interesting relationship-but I also gave all of the resources that he never really had. Allies are very important-but not when they take advantage of U.S.,12-23-2018 02:20:32,1076663817831153664
....going to be there for three months and that was seven years ago - we never left. When I became President ISIS was going wild. Now ISIS is largely defeated and other local countries including Turkey should be able to easily take care of whatever remains. We’re coming home!,12-22-2018 16:30:35,1076515352249597954
There has never been a president who has been tougher (but fair) on China or Russia - Never just look at the facts. The Fake News tries so hard to paint the opposite picture.,12-21-2018 14:41:59,1076125633275666433
Thank you to our GREAT Republican Members of Congress for your VOTE to fund Border Security and the Wall. The final numbers were 217-185 and many have said that the enthusiasm was greater than they have ever seen before. So proud of you all. Now on to the Senate!,12-21-2018 03:13:54,1075952474673041410
Congress just passed the Criminal Justice Reform Bill known as the #FirstStepAct. Congratulations! This is a great bi-partisan achievement for everybody. When both parties work together we can keep our Country safer. A wonderful thing for the U.S.A.!!,12-20-2018 19:16:07,1075832235318804481
Does the USA want to be the Policeman of the Middle East getting NOTHING but spending precious lives and trillions of dollars protecting others who in almost all cases do not appreciate what we are doing? Do we want to be there forever? Time for others to finally fight.....,12-20-2018 11:56:54,1075721703421042688
....In any event it goes on and on &amp; the new AG who is now being replaced by yet another AG (who openly campaigned on a GET TRUMP agenda) does little else but rant rave &amp; politic against me. Will never be treated fairly by these people - a total double standard of “justice.”,12-19-2018 15:05:29,1075406772368785408
....This will keep our communities safer and provide hope and a second chance to those who earn it. In addition to everything else billions of dollars will be saved. I look forward to signing this into law!,12-19-2018 02:07:02,1075210869007622144
....WILL NEVER BE PROVEN AND ARE LIKELY FALSE.”  Thank you to Michael Isikoff Yahoo for honesty. What this means is that the FISA WARRANTS and the whole Russian Witch Hunt is a Fraud and a Hoax which should be ended immediately. Also it was paid for by Crooked Hillary &amp; DNC!,12-18-2018 13:22:29,1075018465356996609
Today I am making good on my promise to defend our Farmers &amp; Ranchers from unjustified trade retaliation by foreign nations. I have authorized Secretary Perdue to implement the 2nd round of Market Facilitation Payments. Our economy is stronger than ever–we stand with our Farmers!,12-17-2018 21:14:10,1074774781420015618
The Democrats policy of Child Seperation on the Border during the Obama Administration was far worse than the way we handle it now. Remember the 2014 picture of children in cages - the Obama years. However if you don’t separate FAR more people will come. Smugglers use the kids!,12-16-2018 16:25:51,1074339834351759363
So where are all the missing Text messages between fired FBI agents Peter S and the lovely Lisa Page his lover. Just reported that they have been erased and wiped clean. What an outrage as the totally compromised and conflicted Witch Hunt moves ever so slowly forward. Want them!,12-16-2018 14:11:52,1074306118367805441
Wow 19000 Texts between Lisa Page and her lover Peter S of the FBI in charge of the Russia Hoax were just reported as being wiped clean and gone. Such a big story that will never be covered by the Fake News. Witch Hunt!,12-15-2018 16:45:12,1073982314588323845
The pathetic and dishonest Weekly Standard run by failed prognosticator Bill Kristol (who like many others never had a clue) is flat broke and out of business. Too bad. May it rest in peace!,12-15-2018 16:15:38,1073974873939169282
Never in the history of our Country has the “press” been more dishonest than it is today. Stories that should be good are bad. Stories that should be bad are horrible. Many stories like with the REAL story on Russia Clinton &amp; the DNC seldom get reported. Too bad!,12-15-2018 15:37:40,1073965319184678913
Happy 382nd Birthday @USNationalGuard. Our entire Nation is forever grateful for all you do 24/7/365. We love you! #Guard382 https://t.co/XLoCxOFvMA,12-13-2018 18:13:39,1073279800704262145
They gave General Flynn a great deal because they were embarrassed by the way he was treated - the FBI said he didn’t lie and they overrode the FBI. They want to scare everybody into making up stories that are not true by catching them in the smallest of misstatements. Sad!......,12-13-2018 16:07:50,1073248137320509440
I never directed Michael Cohen to break the law. He was a lawyer and he is supposed to know the law. It is called “advice of counsel” and a lawyer has great liability if a mistake is made. That is why they get paid. Despite that many campaign finance lawyers have strongly......,12-13-2018 13:17:08,1073205176872435713
I often stated “One way or the other Mexico is going to pay for the Wall.” This has never changed. Our new deal with Mexico (and Canada) the USMCA is so much better than the old very costly &amp; anti-USA NAFTA deal that just by the money we save MEXICO IS PAYING FOR THE WALL!,12-13-2018 12:38:28,1073195450033950720
....however for strictly political reasons and because they have been pulled so far left do NOT want Border Security. They want Open Borders for anyone to come in. This brings large scale crime and disease. Our Southern Border is now Secure and will remain that way.......,12-11-2018 12:12:23,1072464107784323072
.....Ice Border Patrol and our Military have done a FANTASTIC job of securing our Southern Border. A Great Wall would be however a far easier &amp; less expensive solution. We have already built large new sections &amp; fully renovated others making them like new. The Democrats.....,12-11-2018 12:04:50,1072462207416446976
James Comey’s behind closed doors testimony reveals that “there was not evidence of Campaign Collusion” with Russia when he left the FBI. In other words the Witch Hunt is illegal and should never have been started!,12-11-2018 02:11:21,1072312854307581953
Watched Da Nang Dick Blumenthal on television spewing facts almost as accurate as his bravery in Vietnam (which he never saw). As the bullets whizzed by Da Nang Dicks head as he was saving soldiers....,12-08-2018 18:58:13,1071479075699490816
We will be doing a major Counter Report to the Mueller Report. This should never again be allowed to happen to a future President of the United States!,12-07-2018 14:56:46,1071055923848855553
Today we honor those who perished 77 years ago at Pearl Harbor and we salute every veteran who served in World War II over the 4 years that followed that horrific attack. God Bless America! https://t.co/zbu4NLVr4G https://t.co/5hbLDrqg40,12-07-2018 14:46:32,1071053351851356160
Does the Fake News Media ever mention the fact that Republicans with the very important help of my campaign Rallies WON THE UNITED STATES SENATE 53 to 47? All I hear is that the Open Border Dems won the House. Senate alone approves judges &amp; others. Big Republican Win!,12-07-2018 00:27:11,1070837085538525185
My thoughts and prayers are with the @USMC crew members who were involved in a mid-air collision off the coast of Japan. Thank you to @USForcesJapan for their immediate response and rescue efforts. Whatever you need we are here for you. @IIIMEF,12-06-2018 17:07:29,1070726434648440833
Very strong signals being sent by China once they returned home from their long trip including stops from Argentina. Not to sound naive or anything but I believe President Xi meant every word of what he said at our long and hopefully historic meeting. ALL subjects discussed!,12-05-2018 13:19:46,1070306739092889601
“I will never testify against Trump.” This statement was recently made by Roger Stone essentially stating that he will not be forced by a rogue and out of control prosecutor to make up lies and stories about “President Trump.” Nice to know that some people still have “guts!”,12-03-2018 15:48:12,1069619316319035392
....However out of respect for the Bush Family and former President George H.W. Bush we will wait until after the funeral to have a press conference.,12-01-2018 15:21:58,1068887938761662465
President George H.W. Bush led a long successful and beautiful life.  Whenever I was with him I saw his absolute joy for life and true pride in his family. His accomplishments were great from beginning to end. He was a truly wonderful man and will be missed by all!,12-01-2018 11:16:08,1068826073775964160
Billions of Dollars are pouring into the coffers of the U.S.A. because of the Tariffs being charged to China and there is a long way to go. If companies don’t want to pay Tariffs build in the U.S.A. Otherwise lets just make our Country richer than ever before!,11-29-2018 12:32:13,1068120444279103488
When will this illegal Joseph McCarthy style Witch Hunt one that has shattered so many innocent lives ever end-or will it just go on forever? After wasting more than $40000000 (is that possible?) it has proven only one thing-there was NO Collusion with Russia. So Ridiculous!,11-29-2018 12:16:12,1068116413498429445
Did you ever see an investigation more in search of a crime? At the same time Mueller and the Angry Democrats aren’t even looking at the atrocious and perhaps subversive crimes that were committed by Crooked Hillary Clinton and the Democrats. A total disgrace!,11-29-2018 11:54:16,1068110895409233921
While the disgusting Fake News is doing everything within their power not to report it that way at least 3 major players are intimating that the Angry Mueller Gang of Dems is viciously telling witnesses to lie about facts &amp; they will get relief. This is our Joseph McCarthy Era!,11-28-2018 13:39:38,1067775022331236352
On the ten-year anniversary of the Mumbai terror attack the U.S. stands with the people of India in their quest for justice. The attack killed 166 innocents including six Americans. We will never let terrorists win or even come close to winning!,11-26-2018 19:45:16,1067142262545674240
....hundreds of people closely involved with my campaign who never met saw or spoke to a Russian during this period? So many campaign workers people inside from the beginning ask me why they have not been called (they want to be). There was NO Collusion &amp; Mueller knows it!,11-26-2018 14:44:33,1067066584882126848
When Mueller does his final report will he be covering all of his conflicts of interest in a preamble will he be recommending action on all of the crimes of many kinds from those “on the other side”(whatever happened to Podesta?) and will he be putting in statements from.....,11-26-2018 14:33:12,1067063727994884096
I am extremely happy and proud of the job being done by @USTreasury Secretary @StevenMnuchin1. The FAKE NEWS likes to write stories to the contrary quoting phony sources or jealous people but they aren’t true. They never like to ask me for a quote b/c it would kill their story.,11-23-2018 23:48:19,1066116263649382400
Our highly trained security professionals are not allowed to do their job on the Border because of the Judicial Activism and Interference by the 9th Circuit. Nevertheless they are working hard to make America a safer place though hard to do when anybody filing a lawsuit wins!,11-22-2018 23:07:44,1065743662464802817
You just can’t win with the Fake News Media. A big story today is that because I have pushed so hard and gotten Gasoline Prices so low more people are driving and I have caused traffic jams throughout our Great Nation. Sorry everyone!,11-22-2018 00:36:06,1065403512559992832
Brutal and Extended Cold Blast could shatter ALL RECORDS - Whatever happened to Global Warming?,11-22-2018 00:23:09,1065400254151954432
“Thank you to President Trump on the Border. No American President has ever done this before.” Hector Garza National Border Patrol Council,11-21-2018 21:31:24,1065357030985252865
Of course we should have captured Osama Bin Laden long before we did. I pointed him out in my book just BEFORE the attack on the World Trade Center. President Clinton famously missed his shot. We paid Pakistan Billions of Dollars &amp; they never told us he was living there. Fools!..,11-19-2018 15:26:39,1064540462848098304
From day one Rick Scott never wavered. He was a great Governor and will be even a greater Senator in representing the People of Florida. Congratulations to Rick on having waged such a courageous and successful campaign!,11-18-2018 19:59:41,1064246787161145346
Congratulations to Ron DeSantis on becoming the new Governor of Florida. Against all odds he fought &amp; fought &amp; fought the result being a historic victory. He never gave up and never will. He will be a great Governor!,11-17-2018 00:36:44,1063591735169871872
It is our sacred duty to support America’s Service Members every single day they wear the uniform – and every day after when they return home as Veterans. Together we will HONOR those who defend us we will CHERISH those who protect us and we will celebrate the amazing heroes... https://t.co/kovcIj4fwU,11-15-2018 20:43:42,1063170699500642304
It was my great honor to host a @WhiteHouse Conference on Supporting Veterans &amp; Military Families...To everyone here today who has served our Country in uniform &amp; to every Veteran &amp; Military family across our land I want to express the eternal gratitude of our entire Nation! https://t.co/MK8jUaTGFK,11-15-2018 20:34:20,1063168341941063680
Just returned from France where much was accomplished in my meetings with World Leaders. Never easy bringing up the fact that the U.S. must be treated fairly which it hasn’t on both Military and Trade. We pay for LARGE portions of other countries military protection........,11-12-2018 12:03:25,1061952604807274498
Poland a great country - Congratulations on the 100th Anniversary of your Independence. I will never forget my time there! https://t.co/gEme6McF1x,11-11-2018 16:03:35,1061650654194745344
On this Veterans Day — the 100th Anniversary of the end of WWI we honor the brave HEROES who fought for America in the Great War and every Veteran who has worn the uniform and kept our Nation Safe Strong and FREE! https://t.co/zBvvYRR7XE https://t.co/YO06ztfvNm,11-11-2018 14:16:42,1061623758161625089
Rick Scott was up by 50000+ votes on Election Day now they “found” many votes and he is only up 15000 votes. “The Broward Effect.” How come they never find Republican votes?,11-09-2018 17:36:38,1060949297900834816
....unbelievably lucky to have him and I’m just awed at how well they’ve done. It’s all the Trump magic - Trump is the magic man. Incredible he’s got the entire media against him attacking him every day and he pulls out these enormous wins.” Ben Stein “The Capitalist Code”,11-07-2018 06:37:48,1060058718937800704
Just landed in Fort Wayne Indiana for a #MAGARally at the Allen County War Memorial Coliseum. See everyone soon! https://t.co/0pWiwCHGbh,11-05-2018 22:28:09,1059573108464648198
“Bill Nelson is kind of an empty figure in Washington. You never hear his name he’s never in debates on key issues - he is just under the radar.” Chris Wallace on @FoxNews  In other words Nelson is a “stiff.”,11-05-2018 17:59:12,1059505422430801920
Great to be back in Tennessee. On our way to the McKenzie Arena in Chattanooga for a huge #MAGARally - see everyone soon! https://t.co/RwZt5yGuE5,11-04-2018 23:47:01,1059230569257680896
On my way to Macon Georgia where the crowds are massive for a 4pmE #MAGARally. Will be in Chattanooga Tennessee tonight seen below for a 7pmE rally. Something’s happening! Everyone needs to get out and VOTE! https://t.co/xBXepwpug9,11-04-2018 20:02:53,1059174162965716992
In all the time I’ve been President almost two years never once did Senator Bill Nelson call me to ask for help for the Great State of Florida. I never see him until election time....,11-03-2018 21:12:03,1058829182275411979
Arizona is such a Great State but it needs Border Security which @MarthaMcSally will provide and Krysten Sinema doesn’t even think about. If it were up to Sinema - drugs crime and illegal traffic will be flowing into Arizona at an ever increasing pace. Vote for Martha!,11-03-2018 20:57:38,1058825551090237441
Landing in Montana now - at least everybody admits that my lines and crowds are far bigger than Barack Obama’s... https://t.co/PCibGjS209,11-03-2018 18:03:15,1058781668151050240
Heading to Montana and Florida today! Everyone is excited about the Jobs Numbers - 250000 new jobs in October. Also wages rising. Wow!,11-03-2018 12:04:35,1058691406263451648
Massive #MAGARally🇺🇸tonight in Indiana thank you. Everyone get out and https://t.co/0pWiwCHGbh! https://t.co/5jVFO6SIsz,11-03-2018 01:27:44,1058531139034451969
Just landed - will see everyone in Southport Indiana shortly! #MAGARally🇺🇸 https://t.co/zmapQS70CG,11-02-2018 22:51:57,1058491932937203717
Fantastic #MAGARally🇺🇸in West Virginia thank you. Everyone get out and VOTE for Patrick @MorriseyWV and @CarolMillerWV! https://t.co/N8CQeLmSad,11-02-2018 21:54:06,1058477374872920064
On my way to Columbia Missouri for a #MAGARally. Look forward to seeing everyone soon! https://t.co/0pWiwCHGbh https://t.co/oD6v3E13bk,11-01-2018 22:11:42,1058119417278676992
....His opponent Jared Polis is weak on crime and weak on borders – could never do the job. Get out and VOTE – Walker has my Complete and Total Endorsement!,11-01-2018 18:37:17,1058065457851351040
.@WalkerStapleton will be an extraordinary Governor for the State of Colorado. He is strong smart and has been successful at everything he has ever done....,11-01-2018 18:37:15,1058065450075086850
Congresswoman @cathymcmorris of Washington State is an incredible leader who is respected by everyone in Congress. We need her badly in D.C. to keep building on #MAGA. She has my Strong Endorsement!,10-30-2018 03:13:13,1057108130662899713
Had a very good conversation with the newly elected President of Brazil Jair Bolsonaro who won his race by a substantial margin. We agreed that Brazil and the United States will work closely together on Trade Military and everything else! Excellent call wished him congrats!,10-29-2018 12:28:08,1056885392522260480
The Fake News is doing everything in their power to blame Republicans Conservatives and me for the division and hatred that has been going on for so long in our Country. Actually it is their Fake &amp; Dishonest reporting which is causing problems far greater than they understand!,10-29-2018 00:12:57,1056700376718684160
Watching the Dodgers/Red Sox final innings. It is amazing how a manager takes out a pitcher who is loose &amp; dominating through almost 7 innings Rich Hill of Dodgers and brings in nervous reliever(s) who get shellacked. 4 run lead gone. Managers do it all the time big mistake!,10-28-2018 03:46:45,1056391795523895296
If you meet every day with optimism – if you confront every obstacle with determination – if you refuse to give up if you never quit if you face every challenge with confidence and pride – then there is no goal you cannot achieve and no dream beyond your reach! #YBLS2018 https://t.co/Uqmw5fLmxW,10-26-2018 21:47:16,1055938940337672192
We are gathered together on this solemn occasion to fulfill our most reverent and sacred duty. 35 years ago 241 American service members were murdered in the terrorist attack on our Marine Barracks in Beirut Lebanon. Today we honor our fallen heroes... https://t.co/zPgjSFj9BM,10-25-2018 23:13:53,1055598350228246528
We are a great Sovereign Nation. We have Strong Borders and will never accept people coming into our Country illegally!,10-24-2018 11:56:41,1055065538890735616
Massive crowds inside and outside of the @ToyotaCenter in Houston Texas. Landing shortly - see everyone soon! #MAGA🇺🇸https://t.co/0pWiwCq4MH https://t.co/tj5S6Z2GY7,10-22-2018 21:35:03,1054486312701517824
Every time you see a Caravan or people illegally coming or attempting to come into our Country illegally think of and blame the Democrats for not giving us the votes to change our pathetic Immigration Laws! Remember the Midterms! So unfair to those who come in legally.,10-22-2018 12:49:31,1054354059535269888
Best Jobs Numbers in the history of our great Country! Many other things likewise. So why wouldn’t we win the Midterms? Dems can never do even nearly as well! Think of what will happen to your now beautiful 401-k’s!,10-21-2018 19:26:12,1054091502585069568
Rick Scott is known as easily one of the best Governors in the USA. Florida is setting records in almost every category of success. Amazing achievement-the envy of the World. Ron DeSantis will build on this success. His incompetent opponent will destroy Florida - next Venezuela!,10-20-2018 15:03:27,1053662989272793089
Georgia Secretary of State Brian Kemp will be a great governor. He has been successful at whatever he has done and has prepared for this very difficult and complex job for many years. He has my Strong Endorsement. His opponent is totally unqualified. Would destroy a great state!,10-20-2018 14:43:02,1053657849606234112
WOW - Mesa Arizona! Look forward to joining everyone soon. Something’s happening!! #MAGA🇺🇸 https://t.co/z6LNGYoICO,10-20-2018 00:51:02,1053448472156749824
Beto O’Rourke is a total lightweight compared to Ted Cruz and he comes nowhere near representing the values and desires of the people of the Great State of Texas. He will never be allowed to turn Texas into Venezuela!,10-19-2018 17:34:07,1053338516501889025
Secretary of State Mike Pompeo was never given or shown a Transcript or Video of the Saudi Consulate event. FAKE NEWS!,10-19-2018 17:26:19,1053336553391452161
Will be landing soon. Looking forward to seeing our next Senator from Montana Matt Rosendale. He will represent our Country well far better than Jon Tester who will vote with Cryin’ Chuck Schumer and Nancy Pelosi - never with us!,10-19-2018 00:04:52,1053074465150578688
Ever since his vicious and totally false statements about Admiral Ron Jackson the highly respected White House Doctor for Obama Bush &amp; me Senator John Tester looks to be in big trouble in the Great State of Montana! He behaved worse than the Democrat Mob did with Justice K!,10-18-2018 02:03:35,1052741954918866944
Congressman Neal Dunn (@DunnCampaign) of Florida has done an outstanding job at everything having to do with #MAGA. Now working hard on hurricane relief and rebuild. Strong on Crime strong on Borders loves our Military and our Vets. Neal has my highest Endorsement!,10-17-2018 19:36:08,1052644447853453312
Just spoke to the King of Saudi Arabia who denies any knowledge of whatever may have happened “to our Saudi Arabian citizen.” He said that they are working closely with Turkey to find answer. I am immediately sending our Secretary of State to meet with King!,10-15-2018 12:37:05,1051814214212485120
Will be leaving for Florida and Georgia with the First Lady to tour the hurricane damage and visit with FEMA First Responders and Law Enforcement. Maximum effort is taking place everyone is working very hard. Worst hit in 50 years!,10-15-2018 12:25:13,1051811228362919938
The crowds at my Rallies are far bigger than they have ever been before including the 2016 election. Never an empty seat in these large venues many thousands of people watching screens outside. Enthusiasm &amp; Spirit is through the roof. SOMETHING BIG IS HAPPENING - WATCH!,10-15-2018 12:11:29,1051807774894624768
“The only way to shut down the Democrats new Mob Rule strategy is to stop them cold at the Ballot Box. The fight for America’s future is never over!” Ben Shapiro,10-15-2018 11:46:39,1051801524857384960
On my way to Richmond Kentucky for a MAKE AMERICA GREAT AGAIN rally at 7:00pmE. The crowds are once again massive. See everyone in a couple of hours! #MAGA https://t.co/D1FYNgW0nL https://t.co/d0VBFeePLk,10-13-2018 21:06:19,1051217592554323973
Heading to the Great State of Kentucky - Big Rally for Congressman Andy Barr - Fantastic guy need his vote for MAGA! Strong on Crime Tax Cuts Military Vets &amp; 2nd A. His opponent will NEVER vote for us only for Pelosi. Andy has my Strongest Endorsement!!! See you in Kentucky.,10-13-2018 17:52:26,1051168800324931584
There was NO DEAL made with Turkey for the release and return of Pastor Andrew Brunson. I don’t make deals for hostages. There was however great appreciation on behalf of the United States which will lead to good perhaps great relations between the United States &amp; Turkey!,10-13-2018 14:17:57,1051114825391239169
Happy #NationalFarmersDay! With the recent #USMCA our GREAT FARMERS will do better than ever before!! https://t.co/PMS4z2EScY,10-12-2018 19:37:27,1050832839678353410
People have no idea how hard Hurricane Michael has hit the great state of Georgia. I will be visiting both Florida and Georgia early next week. We are working very hard on every area and every state that was hit - we are with you!,10-12-2018 18:09:17,1050810652271529984
So nice everyone wants Ivanka Trump to be the new United Nations Ambassador. She would be incredible but I can already hear the chants of Nepotism! We have great people that want the job.,10-12-2018 13:54:46,1050746600916754432
Massive overflow crowd tonight in Erie Pennsylvania. THANK YOU to everyone who came out and joined us. Together we are MAKING AMERICA GREAT AGAIN! https://t.co/FkPNNVpccX,10-11-2018 01:00:18,1050189312904581120
Departing the @WhiteHouse for Erie Pennsylvania. I cannot disappoint the thousands of people that are there - and the thousands that are going. I look forward to seeing everyone this evening.,10-10-2018 19:52:23,1050111823842893824
.@FLGovScott has been relentless in securing the funding to fix the algae problem from Lake Okeechobee - we will solve this! Congress must follow through on the Government’s plan on the Everglades Reservoir. Bill Nelson has been no help!,10-09-2018 21:39:22,1049776359239643136
Every day our police officers race into darkened allies deserted streets &amp; onto the doorsteps of the most hardened criminals. They see the worst of humanity &amp; they respond with the best of the American Spirit. America’s LEOs have earned the everlasting gratitude of our Nation! https://t.co/RquS91Vz7o,10-08-2018 19:37:36,1049383326975373312
We thank you. We salute you. We honor you. And we promise you: we will ALWAYS have your BACK – now and FOREVER! #IACP2018 https://t.co/nvUUIuvouj,10-08-2018 19:27:41,1049380830395609090
America’s police officers have earned the everlasting gratitude of our Nation. In moments of danger &amp; despair you are the reason we never lose hope – because there are men &amp; women in uniform who face down evil &amp; stand for all that is GOOD and JUST and DECENT and RIGHT! #IACP2018 https://t.co/N0Dq50DkbP,10-08-2018 18:57:07,1049373138130280449
